patrol_date,booth_number,machine_name,machine_area,unit_index,in_meter,out_meter,theoretical_stock,prize_restock_count,prize_name,prize_cost,note,r_number,source_row,sheet_name,is_anomaly,anomaly_reason,file_name
2026/3/6,2,福重BUZZ⑧,2F,1,4891,141,8,4,キティフェイスポーチ,700,20.8.10,,244,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/24,1,福重BUZZ⑦,2F,1,4891,169,4,0,北斗イヤホン,1100,,,589,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/22,1,福重BUZZ⑦,2F,1,4891,169,11,-7,北斗イヤホン,1100,20.8.9.20,,585,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/5,3,福重BUZZ⑦,2F,1,4890,336,85,,アングリーキーホルダー,200,,,393,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/24,3,福重BUZZ⑧,2F,1,4889,331,56,18,AIモンスターラバー,198,,,669,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/3/23,1,福重BUZZミニ⑫,2F,1,4888,116,53,0,サンリオヒョウ柄マスコットポーチ,935,,,150,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/4,1,福重BUZZ⑨,2F,1,4886,285,8,0,キティボアバンスクリップ,1100,次補充！！,,387,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/15,3,福重BUZZクレ⑤,2F,1,4885,193,13,0,たまごっちミニポシェット,770,,,9,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/10,4,福重BUZZ⑨,2F,1,4885,198,8,0,キティフェイスポーチ,0,,,534,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/24,2,福重BUZZ⑨,2F,1,4885,98,14,0,デジタルミニカメラ,722,,,512,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/3/2,2,福重BUZZ⑧,2F,1,4882,141,24,-15,キティでかぱっちん,0,キティフェイスポーチ19.8.9,,240,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/27,2,福重BUZZ⑧,2F,1,4877,141,24,0,キティでかぱっちん,0,,,236,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/5,3,福重BUZZ⑥,2F,1,4875,123,15,2,ラブブマスコット,500,,,607,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/12,2,福重BUZZ⑦,2F,1,4873,101,11,6,ジャグラーサウンドボタン,748,,,688,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/24,2,福重BUZZ⑧,2F,1,4872,141,24,,キティでかぱっちん,0,,,232,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/3/12,4,BUZZ②→クレナ②,1F,1,4871,111,30,12,ボンボンドロップシール,200,,,150,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/4,3,福重BUZZ⑦,2F,1,4871,334,88,0,アングリーキーホルダー,200,,,389,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/29,4,福重BUZZ⑦,2F,1,4870,218,8,4,しなこくま,682,,,674,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/20,2,福重BUZZ⑧,2F,1,4868,141,24,0,キティでかぱっちん,0,,,228,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/5/12,1,福重BUZZミニ⑤,2F,1,4866,160,33,0,,1100,,,957,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/20,2,福重BUZZ⑨,2F,1,4862,98,14,0,デジタルミニカメラ,722,,,508,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/8,2,福重BUZZ⑦,2F,1,4861,101,11,0,ジャグラーサウンドボタン,748,,,684,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/16,2,福重BUZZ⑧,2F,1,4857,141,24,0,キティでかぱっちん,0,,,224,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/16,1,福重BUZZ⑦,2F,1,4857,166,14,0,ジャグラーパネルキーホルダー,465,,,691,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/16,1,福重BUZZ⑦,2F,1,4857,166,19,0,ジャグラーパネルキーホルダー,465,,,581,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/3,3,福重BUZZ⑦,2F,1,4854,332,90,0,アングリーキーホルダー,200,,,385,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/29,4,福重BUZZ⑥,2F,1,4852,253,106,55,スプランキーラバー,200,,,674,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/4/13,4,福重BUZZクレ①,1F,1,4851,110,19,6,バタースクイーズ,440,,,82,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/6,4,福重BUZZ⑨,2F,1,4851,198,8,0,キティフェイスポーチ,0,,,530,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/3,1,福重BUZZ⑨,2F,1,4850,285,8,0,キティボアバンスクリップ,1100,,,383,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/11,3,福重BUZZクレ⑤,2F,1,4849,192,13,0,たまごっちミニポシェット,770,,,5,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/22,3,福重BUZZ⑨,2F,1,4849,227,56,0,キティサンダルKH,605,,,665,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/22,1,福重BUZZミニ⑦,2F,1,4849,328,3,3,,1100,,,730,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/12/4,2,福重BUZZ⑥,2F,1,4847,138,19,0,サンリオリボンポーチ,,,,460,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/5,1,福重BUZZ⑧,2F,1,4845,184,8,0,モンチッチマスコット,528,,,679,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/14,4,福重BUZZクレ④,2F,1,4833,263,66,30,ＡＩラバー,198,,,760,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/3/9,4,BUZZ②→クレナ②,1F,1,4825,108,23,10,ボンボンドロップシール,200,,,250,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/5,2,福重BUZZ⑦,2F,1,4824,100,12,0,ジャグラーサウンドボタン,748,,,680,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/7,1,福重BUZZ⑥,2F,1,4824,258,14,14,猫アイシャドウ,1034,,,823,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/16,3,福重BUZZクレ①,1F,1,4823,151,11,2,サンリオボアバンスクリップ,1100,,,225,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/2,4,福重BUZZ⑨,2F,1,4823,198,8,,キティフェイスポーチ,0,,,526,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/12,1,福重BUZZ⑦,2F,1,4820,164,11,5,ジャグラーパネルキーホルダー,465,,,687,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/8,1,福重BUZZ⑦,2F,1,4816,164,11,0,ジャグラーパネルキーホルダー,465,,,683,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/4,1,福重BUZZツインズ①,2F,1,4813,408,470,16,余り物,200,,,82,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/20,1,福重BUZZミニ⑦,2F,1,4813,326,12,-7,,880,,,729,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/26,1,福重BUZZミニ⑨,2F,1,4812,147,48,0,,726,,,731,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/31,4,福重BUZZ⑨,2F,1,4809,197,9,0,キティフェイスポーチ,0,,,522,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/1,3,福重BUZZ⑦,2F,1,4807,327,94,0,アングリーキーホルダー,200,,,381,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/22,3,福重BUZZ⑧,2F,1,4807,323,64,0,AIモンスターラバー,198,,,665,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/12/1,2,福重BUZZ⑥,2F,1,4805,137,37,-17,ミニ香水,1100,サンリオリボンポーチ20.7.10,,456,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/18,3,福重BUZZ⑨,2F,1,4805,226,58,0,キティサンダルKH,605,,,661,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/12,2,福重BUZZ⑧,2F,1,4801,139,25,0,キティでかぱっちん,0,,,220,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/16,1,福重BUZZミニ⑦,2F,1,4801,326,12,0,,880,,,811,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/5,1,福重BUZZ⑦,2F,1,4800,163,12,0,ジャグラーパネルキーホルダー,465,,,679,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/25,1,福重BUZZミニ⑬,2F,1,4798,141,64,9,ギャルキティマスコットポーチ,935,,,7,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/24,4,福重BUZZ⑦,2F,1,4791,217,5,4,しなこくま,682,,,670,福重,FALSE,,★福重　クレーン売上表.xlsx
