整理ID,カート番号,発送,出荷日,発注日時,発注者,発送先,請求先,商品コード,商品名,単価(税別),入数,受注数,単位,合計金額(税別),合計金額(税込),送料(税別),発送状況,納期,発注者確認,カテゴリー
1180382,137563,発送完了,未設定,2025-08-28 11:41,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RR533,"  携帯ゲーム機 GAME Ark S mini4 96入＠620(ハーフ/クォーター+1000円)【箱サイズ:約9.7cm カラーパッケージ入】",59480,1,0.5,箱,29740,32714,1000,"8/29発送完了",2025年12月 即納,納品前,即納,小型機用,電子商品,クォーター,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,明日出荷（土日祝除く）,
1173492,136973,発送完了,未設定,2025-08-21 23:09,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RC988,"ぶるぶる電ブルBC  Cute3 180入 @222(ハーフ/クォーター+1000円)【箱サイズ:3x3x11cm カラーパッケージ入】",40000,1,3,箱,120000,132000,0,"8/22発送完了",2026年03月 即納,納品前,即納,電子商品,クォーター,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,明日出荷（土日祝除く）,
1167696,136190,発送完了,未設定,2025-08-17 13:02,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RB654,"クレーン用  丸ブリスター小 1000入@8.0（送料＋1000円 ハーフ不可）",8000,1,1,箱,8000,8800,1000,"8/18発送完了",2026年03月 即納,納品前,即納,備品,明日出荷（土日祝除く）,
1167303,136187,発送完了,未設定,2025-08-16 16:22,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,SI055,"カラフル　カギ付き手錠　PKサイズ：約13.5×12×1.5㎝　PK：OPP　6種",90,288,1,箱,25920,28512,0,"発注受付
8/18出荷",2025年07月 下旬,納品前,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1154408,135035,発送完了,未設定,2025-08-06 12:08,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,SG711,"ダイヤカットクリアストーンα クリア10kg(送料+1000円 ハーフ不可)",9000,1,1,箱,9000,9900,1000,"8/7発送完了",2026年03月 即納,納品前,即納,備品,明日出荷（土日祝除く）,
1154407,135035,発送完了,未設定,2025-08-06 12:08,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,SG712,"ダイヤカットクリアストーンα ピンク10kg(送料+1000円 ハーフ不可)",9000,1,1,箱,9000,9900,1000,"8/7発送完了",2026年03月 即納,納品前,即納,備品,明日出荷（土日祝除く）,
1141027,134002,発送完了,未設定,2025-07-30 14:50,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,KR714,"ダイヤカットクリアストーン クリア10kg(送料+1000円 ハーフ不可)",9000,1,2,箱,18000,19800,2000,"7/31発送完了（8月伝票）",2026年03月 即納,納品前,即納,備品,明日出荷（土日祝除く）,
1087279,128652,発送完了,2025-08-07,2025-06-15 21:06,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,SC685,"●6/15締切 緊急受注　300 くりんぼう　SPG PVCフィギュアキーホルダー",180,40,3,袋,21600,23760,540,"￥ウ　
⇒８月延期",2025年07月 ,納品前,ガチャ景品,
1077222,127370,発送完了,未設定,2025-06-06 18:11,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,SB672,"サンリオ　ジャンボパイルケット　ＰＫサイズ：約Ｈ38×Ｗ26×Ｄ3.5㎝　2種　※ＳＮＳ等での告知は厳禁です！※投入不可地域がございます※",1000,60,0.5,箱,30000,33000,1000,"発注受付
8月上旬
8/7出荷",2025年08月 上旬,納品前,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1077218,127370,発送完了,未設定,2025-06-06 18:11,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,SB657,"サンリオ　保温保冷多機能BIGトートバッグVer.２　サイズ：約Ｈ39×Ｗ51×Ｄ3㎝　2種　※ＳＮＳ等での告知は厳禁です！※投入不可地域がございます※",980,60,0.5,箱,29400,32340,1000,"発注受付
8月上旬
8/4出荷",2025年08月 上旬,納品前,大型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1063105,126536,発送完了,2025-08-07,2025-05-28 22:32,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RZ502,"サンリオフェイスクッション第6弾【商品サイズ　H35×W50×D10cm】【PKG　圧縮PP】",880,60,0.5,箱,26400,29040,0,"8月7日出荷　8月9日着",2025年08月 上旬,納品前,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1063097,126506,発送完了,2025-08-07,2025-05-28 22:31,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RZ502,"サンリオフェイスクッション第6弾【商品サイズ　H35×W50×D10cm】【PKG　圧縮PP】",880,60,0.5,箱,26400,29040,0,"8月7日出荷　8月9日着",2025年08月 上旬,納品前,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1062709,126442,発送完了,2025-08-06,2025-05-28 13:41,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RK716,"ジャグラーサウンドフラッシュボタンＤＸ(PINK)【商品サイズ:約H4.5×W13×D4.8㎝】☆",1000,60,1,箱,60000,66000,0,"発注受付",2025年08月 上～中旬,納品前,即納,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1060523,126195,発送完了,未設定,2025-05-26 16:38,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RX600,"BE1919　ゲーム型アラームKHにゃんこ",250,200,1,箱,50000,55000,0,"発注受付
5/26手配済み
8/1出荷",2025年12月 上,納品前,小型機用,
1060524,126195,発送完了,未設定,2025-05-26 16:38,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RY897,"サンリオトレーディングアイシャドウ風キーチェーン　単品８個　【商品サイズ】H110×W85mm",480,96,0.5,箱,23040,25344,1000,"8/26発送完了",2025年08月 下旬～9月上旬,納品前,小型機用,ラクチャレW景品（上部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1060522,126194,発送完了,未設定,2025-05-26 16:32,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RX600,"BE1919　ゲーム型アラームKHにゃんこ",250,200,1,箱,50000,55000,0,"発注受付
5/26手配済み
8/1出荷",2025年12月 上,納品前,小型機用,
1050855,125030,発送完了,2025-08-01,2025-05-15 12:32,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ783,"雪見だいふく ハンディファンmini【商品サイズ:約5㎝(閉じた時)】☆",1000,60,0.5,箱,30000,33000,1000,"発注受付",2025年08月 上～中旬,納品前,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1049406,124820,発送完了,2025-08-28,2025-05-12 22:32,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RW873,"ﾚﾄﾛﾓﾝﾁｯﾁ BIGぬいぐるみ【パッケージPP　サイズ：約32*22*18ｃｍ】※通常送料＋別途送料 （発注数×3000円）レトロモンチッチ　ＢＩＧぬいぐるみ",1000,48,0.5,箱,24000,26400,1500,"8/28発送完了
J4503341",2025年08月 下旬,納品前,ぬいぐるみ,
1049407,124820,発送完了,2025-08-21,2025-05-12 22:32,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RW882,"ﾚﾄﾛﾓﾝﾁｯﾁ ﾏｽｺｯﾄ【パッケージPP　サイズ：約9.5*8*5.5ｃｍ】レトロモンチッチ　マスコット",480,96,0.5,箱,23040,25344,0,"8/21発送完了
J5802360",2025年08月 下旬,納品前,ぬいぐるみ,
1035496,123801,発送完了,2025-08-29,2025-05-04 18:55,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RV787,"●5/11締切 500　ケーツー　サンリオキャラクターズ キラキラコスメコレクション",300,30,1,袋,9000,9900,480,"￥ウ　",2025年08月 下旬,納品前,ガチャ景品,
1009163,120857,発送完了,2025-08-06,2025-04-09 16:29,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RK716,"ジャグラーサウンドフラッシュボタンＤＸ(PINK)【商品サイズ:約H4.5×W13×D4.8㎝】☆",1000,60,1,箱,60000,66000,0,"発注受付",2025年08月 上～中旬,納品前,即納,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1008542,120816,発送完了,2025-08-05,2025-04-07 22:13,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RJ790,"ジャグラーサウンドフラッシュボタンmini５【商品サイズ:約H6.2×W4.4×D1.4㎝】☆",680,96,2,箱,130560,143616,0,"発注受付",2025年08月 上～中旬,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1008541,120814,発送完了,2025-08-05,2025-04-07 22:11,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ790,"ジャグラーサウンドフラッシュボタンmini５【商品サイズ:約H6.2×W4.4×D1.4㎝】☆",680,96,2,箱,130560,143616,0,"発注受付",2025年08月 上～中旬,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
997349,120131,発送完了,2025-08-06,2025-04-02 22:49,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ781,"ガーナ ワイヤレスイヤホン【商品サイズ:約H3×W6×D4㎝】☆",1000,60,1,箱,60000,66000,0,"発注受付",2025年08月 上～中旬,納品前,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
997348,120130,発送完了,2025-08-06,2025-04-02 22:49,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RJ781,"ガーナ ワイヤレスイヤホン【商品サイズ:約H3×W6×D4㎝】☆",1000,60,1,箱,60000,66000,0,"発注受付",2025年08月 上～中旬,納品前,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
997347,120129,発送完了,2025-08-06,2025-04-02 22:48,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ781,"ガーナ ワイヤレスイヤホン【商品サイズ:約H3×W6×D4㎝】☆",1000,60,2,箱,120000,132000,0,"発注受付",2025年08月 上～中旬,納品前,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
996781,120085,発送完了,2025-08-05,2025-04-02 15:56,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ790,"ジャグラーサウンドフラッシュボタンmini５【商品サイズ:約H6.2×W4.4×D1.4㎝】☆",680,96,2,箱,130560,143616,0,"発注受付",2025年08月 上～中旬,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
996780,120084,発送完了,2025-08-05,2025-04-02 15:56,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RJ790,"ジャグラーサウンドフラッシュボタンmini５【商品サイズ:約H6.2×W4.4×D1.4㎝】☆",680,96,2,箱,130560,143616,0,"発注受付",2025年08月 上～中旬,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
996779,120083,発送完了,2025-08-05,2025-04-02 15:55,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ790,"ジャグラーサウンドフラッシュボタンmini５【商品サイズ:約H6.2×W4.4×D1.4㎝】☆",680,96,4,箱,261120,287232,0,"発注受付",2025年08月 上～中旬,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
996117,119963,発送完了,2025-08-22,2025-04-01 21:53,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ729,"U1809 Calbeeじゃがりこワイヤレスイヤホンvol.2 2種不均等(60入)　サイズ：約H6×W6×D3ｃm",1000,60,2,箱,120000,132000,0,"8/22着発送完了",2025年08月 中旬～,納品前,小型機用,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
996114,119962,発送完了,2025-08-22,2025-04-01 21:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ729,"U1809 Calbeeじゃがりこワイヤレスイヤホンvol.2 2種不均等(60入)　サイズ：約H6×W6×D3ｃm",1000,60,2,箱,120000,132000,0,"8/22着発送完了",2025年08月 中旬～,納品前,小型機用,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
996113,119961,発送完了,2025-08-22,2025-04-01 21:50,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RJ729,"U1809 Calbeeじゃがりこワイヤレスイヤホンvol.2 2種不均等(60入)　サイズ：約H6×W6×D3ｃm",1000,60,2,箱,120000,132000,0,"8/22着発送完了",2025年08月 中旬～,納品前,小型機用,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
976939,117389,発送完了,2025-08-05,2025-03-11 22:00,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RG004,"4/27(日)締切【８月上旬~中旬】なクママスコットぬいぐるみ【約9cm】【全3種】",480,120,1,箱,57600,63360,0,"発送完了
8/7着",2025年08月 上旬~中旬,納品前,ぬいぐるみ,SNS・流行り物,
976938,117388,発送完了,2025-08-05,2025-03-11 22:00,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RG004,"4/27(日)締切【８月上旬~中旬】なクママスコットぬいぐるみ【約9cm】【全3種】",480,120,1,箱,57600,63360,0,"発送完了
8/7着",2025年08月 上旬~中旬,納品前,ぬいぐるみ,SNS・流行り物,

発注数,54,
入数,4336.5,
商品件数,44,件
商品合計(税別),2535380,円
送料合計(税別),16000,円
総合計(税込),2806518,円
