整理ID,カート番号,発送,出荷日,発注日時,発注者,発送先,請求先,商品コード,商品名,単価(税別),入数,受注数,単位,合計金額(税別),合計金額(税込),送料(税別),発送状況,納期,発注者確認,カテゴリー
583616,73081,発送完了,2024-01-19,2024-01-11 19:31,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IB382,"国産車プルバックカーSPアソート　VOL30　商品サイズ9×4×4cm　カラーBOX入り",280,240,0.5,箱,33600,36960,0,"1/19発送完了",2024年01月 下旬,納品前,即納,小型機用,ラクチャレキュート景品,ラクチャレW景品（上部）,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
583505,73081,発送完了,2024-01-15,2024-01-11 19:31,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,BW342,"サンリオゆらゆらフェイスタンブラー【ＢＯＸ：約Ｈ8×Ｗ8.6×Ｄ8.6cm】",600,72,0.5,箱,21600,23760,1000,"1/15発送完了",2026年04月 中～末,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
583610,73081,発送完了,未設定,2024-01-11 19:31,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HZ703,"サンリオビッグポーチ　レインボー【約23㎝】",700,50,0.5,箱,17500,19250,1300,"1/15発送完了",2023年12月 即納,納品前,即納,ぬいぐるみ,
583395,73063,発送完了,2024-01-12,2024-01-11 13:37,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"CuriousGeorgeTOYSTYLEぬいぐるみ40cmキャップオーバーオール[PP袋][商品サイズ25*21*16cm]",960,32,1,箱,30720,33792,0,"1/12発送完了",2024年01月 終売,納品前,大型機用,ぬいぐるみ,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
582317,72987,発送完了,2024-01-23,2024-01-11 13:35,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IB407,"のび～る皮むけバナナスクイーズ　商品サイズ3.5×3.5×14cm　OPP入り",150,400,1,箱,60000,66000,0,"1/23発送完了",2024年01月 下旬,納品前,即納,小型機用,ラクチャレW景品（上部）,ラクチャレW景品（下部）,
582322,72987,発送完了,2024-01-12,2024-01-11 13:35,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HY826,"ゆめかわユニコーンぬいぐるみCUBEポーチ【商品サイズ：縦7cm×横7cm×幅5cm】",175,240,0.5,箱,21000,23100,800,"発注受付",2025年04月 即納,納品前,
582320,72987,発送完了,2024-01-25,2024-01-11 13:35,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HU470,"ぷっちんぷっちんモンスター【商品サイズ：縦8cm×横7cm】",350,120,0.5,箱,21000,23100,800,"発注受付",2024年03月 即納,納品前,
582319,72987,発送完了,未設定,2024-01-11 13:35,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,GR804,"すくっとたっちさん ぬいぐるみ～おたんじょうびからー～(ハーフ/クォーター+1000円)【サイズ:9x8.3x12cm OPP袋入】[GH433からコピー]",281,192,1,箱,53952,59347,0,"1/12発送完了",2024年01月 即納,納品前,ぬいぐるみ,クォーター,ラクチャレW景品（上部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
580171,72754,発送完了,2024-01-10,2024-01-07 23:56,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HI581,"RCS Lamborghini SESTO ELEMENTO(4003)【パッケージBOX　サイズ：約20.5*31*8ｃｍ】単価800円以上",820,48,0.5,箱,19680,21648,0,"1/10発送完了
J3101691",2023年09月 即納,納品前,
580169,72753,発送完了,2024-01-10,2024-01-07 23:37,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HZ340,"BLUETOOTH SWITCH対応ｹﾞｰﾑｺﾝﾄﾛｰﾗｰｸﾘｱ4【パッケージBOX　サイズ：約15*20*7.5ｃｍ】別途運賃",1000,60,0.5,箱,30000,33000,2500,"1/10発送完了
J3101688",2023年12月 即納,納品前,電子商品,
580168,72752,発送完了,2024-01-10,2024-01-07 23:36,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HZ340,"BLUETOOTH SWITCH対応ｹﾞｰﾑｺﾝﾄﾛｰﾗｰｸﾘｱ4【パッケージBOX　サイズ：約15*20*7.5ｃｍ】別途運賃",1000,60,0.5,箱,30000,33000,2500,"1/10発送完了
J3101686",2023年12月 即納,納品前,電子商品,
577171,72462,発送完了,未設定,2024-01-05 17:24,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW924,"カラフル　カギ付き手錠　PKサイズ：約13.5×12×1.5㎝　PK：OPP　6種",90,288,1,箱,25920,28512,0,"発注受付
1/12出荷",2023年11月 中旬,納品前,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
577166,72462,発送完了,2024-01-09,2024-01-05 17:24,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"CuriousGeorgeTOYSTYLEマスコット[PP袋][商品サイズ10*9.5*7.5cm]",365,96,0.5,箱,17520,19272,1000,"1/9発送完了",2024年04月 終売,納品前,小型機用,ぬいぐるみ,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
577162,72462,発送完了,未設定,2024-01-05 17:24,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HI624,"【再販】ジョージToy Style マスコット２【7.5×7×11㎝】",400,144,0.5,箱,28800,31680,1000,"1/9発送完了",2024年02月 中旬,納品前,即納,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
