整理ID,カート番号,発送,出荷日,発注日時,発注者,発送先,請求先,商品コード,商品名,単価(税別),入数,受注数,単位,合計金額(税別),合計金額(税込),送料(税別),発送状況,納期,発注者確認,カテゴリー
720752,89729,発送完了,未設定,2024-06-27 23:17,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IY371," バトルシューティングレーザーガン  64入＠884(ハーフ/クォーター+1000円)【サイズ:約26cm カラーパッケージ】",56600,1,0.5,箱,28300,31130,1000,"7/5発送完了",2024年07月 下旬,納品前,電子商品,クォーター,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
720473,89703,発送完了,未設定,2024-06-27 15:57,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW672,"PPT10cmﾏｽｺｯﾄ",180,200,0.5,箱,18000,19800,800,"7/10出荷完了",2023年11月 即納,納品前,即納,SNS・流行り物,
720472,89703,発送完了,未設定,2024-06-27 15:57,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,JA958,"PPT４０㎝ぬいぐるみ８種ラメ",450,96,1,箱,43200,47520,0,"6/27出荷完了",2024年06月 即納,納品前,オススメ商品,SNS・流行り物,
720470,89703,発送完了,未設定,2024-06-27 15:57,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,JA957,"PPT２０㎝ﾏｽｺｯﾄ９種",300,196,1,箱,58800,64680,0,"6/27出荷完了",2024年06月 即納,納品前,オススメ商品,SNS・流行り物,
719075,89559,発送完了,2024-07-19,2024-06-25 22:25,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,JC267,"ｶｯﾌﾟﾇｰﾄﾞﾙ爆買い出前BOXVer.2【パッケージBOX　サイズ：約20×20×35ｃｍ】カップヌードル爆買い出前ＢＯＸＶｅｒ．２",1000,48,0.5,箱,24000,25920,0,"7/19発送完了
J3609834
6/28納期遅延連絡済
7月伝票変更
納期変更前：６/下
納期変更後：7/下",2025年11月 上旬,納品前,
719073,89558,発送完了,2024-07-09,2024-06-25 22:10,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IK426,"果汁ｸﾞﾐ丸缶2種【パッケージ缶　サイズ：約φ10ｃｍ】発注から発送2週間～　受注後約14日～",420,120,0.5,箱,25200,27216,0,"7/9発送完了
J3609832
6/28納期遅延連絡済
7月伝票変更
納期変更前：発注から発送2週間～
納期変更後：7/上",2025年01月 中旬,納品前,お菓子,
719059,89469,発送完了,2024-07-19,2024-06-25 22:08,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,JC267,"ｶｯﾌﾟﾇｰﾄﾞﾙ爆買い出前BOXVer.2【パッケージBOX　サイズ：約20×20×35ｃｍ】カップヌードル爆買い出前ＢＯＸＶｅｒ．２",1000,48,0.5,箱,24000,25920,0,"7/19発送完了
J3609827
6/28納期遅延連絡済
7月伝票変更
納期変更前：６/下
納期変更後：7/下",2025年11月 上旬,納品前,
717429,88858,発送完了,2024-06-25,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IX041,"リアルかき氷BC付【商品サイズ：縦4cm×横3.3cm】",175,240,1,箱,42000,46200,0,"発注受付",2024年06月 即納,納品前,
717140,88858,発送完了,未設定,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,JA958,"PPT４０㎝ぬいぐるみ８種ラメ",450,96,0.5,箱,21600,23760,800,"6/24出荷完了",2024年06月 即納,納品前,オススメ商品,SNS・流行り物,
717431,88858,発送完了,未設定,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW088,"メモリーチャレンジゲームアンリミテッド 320入＠147(ハーフ/クォーター+1000円)【サイズ:約4.7x4.7x1.8cm PP袋入】",47000,1,1,箱,47000,51700,0,"6/26発送完了（7月伝票）",2024年06月 即納,納品前,小型機用,電子商品,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
717433,88858,発送完了,未設定,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IY620,"メタルウォッチアソートGSB クロノグラフタイプ　【商品サイズ】H13.5×W4.9×D1.2cm",300,180,1,箱,54000,59400,0,"6/24発送完了",2024年06月 上旬,納品前,小型機用,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
717435,88858,発送完了,2024-07-01,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IU949,"U1449　メタリックハンドスピナーミニ　40種ランダムアソート(576入)　サイズ：約直径6.5×D1.1ｃm",100,576,1,箱,57600,63360,0,"7/1発送完了",2024年05月 中旬～,納品前,即納,小型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
717437,88858,発送完了,未設定,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IS792,"にくきゅう記憶ゲームマスコットKH　3種　サイズ：約Ｗ5.8×Ｄ3×Ｈ5㎝",228,216,1,箱,49248,54173,0,"発注受付
7/1出荷",2024年05月 上旬,納品前,小型機用,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
717438,88858,発送完了,未設定,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IF826,"【えだまめマスコットBC】【全1種】【商品サイズ6cm・裸】",50,500,1,箱,25000,27500,1000,"発注受付",2024年06月 中旬,納品前,オススメ商品,小型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,
717439,88858,発送完了,未設定,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,CW303,"Minions THE RISE OF GRU　ミニシリコンがまぐち【5.5×5.5×3㎝】",175,280,1,箱,49000,53900,0,"6/24発送完了",2022年04月 即納,納品前,即納,小型機用,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
717422,88858,発送完了,2024-07-01,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HH443,"お菓子ソックスランダムアソート[紙ヘッダー][商品サイズ22～24cm]",220,216,1,箱,47520,52272,0,"7/1発送完了",2026年03月 上旬,納品前,小型機用,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
717421,88858,発送完了,2024-07-01,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,II873,"お菓子巾着ランダムアソート[PP袋][商品サイズ34×42.5ｃｍ]",260,210,1,箱,54600,60060,0,"7/1発送完了",2026年03月 上旬,納品前,小型機用,ラクチャレキュート景品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
717419,88858,発送完了,2024-06-26,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HC712,"ミニピストルライトキーホルダー[個包装PP袋][商品サイズ：1.8*4*5cm]",33,960,0.5,箱,15840,17424,1000,"6/26発送完了",2026年03月 上旬,納品前,小型機用,ラクチャレキュート景品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
717425,88858,発送完了,2024-06-25,2024-06-23 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"リアル！！デカ盛りマスコットBCフルパワー[PP包装+デメリットシール][本体サイズ：W50×D50×H45mm]",220,240,1,箱,52800,58080,0,"6/25発送完了",2024年06月 終売,納品前,小型機用,ラクチャレキュート景品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
715024,88794,発送完了,未設定,2024-06-19 09:59,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IH786,"ラバーデジタルウォッチ",183,240,1,箱,43920,48312,0,"発注受付
7/1出荷",2024年11月 中旬～,納品前,小型機用,電子商品,SNS・流行り物,
700514,86881,発送完了,2024-07-01,2024-06-03 17:46,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IV555,"ロボクリーナーTOUGH15【紙箱入り】【箱サイズ：約H28.5*W31*D8cm】【商品サイズ：H24*W24.5*D5.8cm】",850,18,1,箱,15300,16830,2500,"商品発送7/1
納品予定7/3",2024年08月 即納,納品前,即納,電子商品,箱物系,
694500,86336,発送完了,未設定,2024-05-26 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IY576,"完全ワイヤレスイヤホンRevolution6 100入＠490(ハーフ/クォーター+1000円)【サイズ:約6.5cm カラーパッケージ】[IY377からコピー]",49000,1,2,箱,98000,107800,0,"7/25発送完了",2024年07月 即納,納品前,小型機用,電子商品,クォーター,ラクチャレキュート景品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
692218,85933,発送完了,未設定,2024-05-23 22:46,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IY647,"BE1665ぷちりっぷモンスターKH",99,480,0.5,箱,23760,26136,1000,"発注受付
7/12出荷",2024年12月 中~下,納品前,小型機用,SNS・流行り物,
688510,84953,発送完了,2024-07-19,2024-05-17 15:56,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IX584,"サンリオ顔型クッション[PP袋][商品サイズ30cm]",1000,40,0.5,箱,20000,22000,1000,"7/19発送完了",2026年03月 上旬,納品前,大型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
684975,84801,発送完了,未設定,2024-05-09 19:25,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IU304,"ミニ懐中電灯ライトキーホルダーⅡ　【商品サイズ】H2.5×W2.2×D4cm",39,768,0.5,箱,14976,16474,1000,"7/4発送完了",2024年05月 上旬,納品前,小型機用,ラクチャレキュート景品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,
681411,84583,発送完了,未設定,2024-05-07 17:22,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IR565," つぶらな瞳の水族館スクイーズBC 400入＠120(ハーフ/クォーター+1000円)【サイズ:約7.5x2.8x6cm 個別OPP袋入】",48000,1,0.25,箱,12000,13200,1000,"7/10発送完了",2024年09月 即納,納品前,小型機用,クォーター,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
678305,84410,発送完了,2024-07-12,2024-05-06 00:21,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IW214,"●5/9締切 300　アミューズ不可　バンダイ　森永乳業　アイスミニチュアコレクション３",180,40,4,袋,28800,31680,500,"発注受付
発売月前倒し
白　￥",2024年08月 １週目,納品前,ガチャ景品,
673647,84018,発送完了,2024-07-26,2024-05-01 00:53,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IH245,"U1451 JUGGLER(ジャグラー)保温保冷BIGマルチバッグvol.1 2種(64入)　サイズ：約H28×W40×D25ｃm",900,64,0.5,箱,28800,31680,1100,"7/26着発送完了",2024年07月 中下旬,納品前,大型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
673635,84018,発送完了,2024-07-09,2024-05-01 00:53,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IV574,"PORTABLEゲームコンピューターⅤ【紙箱入り】【箱サイズ：約H17*W23*D5cm】【商品サイズ：H6.7*W15.3*D3cm】",900,30,1,箱,27000,29700,4500,"商品発送7/9
納品予定7/11",2024年10月 即納,納品前,即納,電子商品,箱物系,おもちゃ担当オススメ品,
