1066598,126852,発送完了,2025-06-03,2025-06-02 15:34,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,KY930,"アヒルちゃんヘルメット　デコレーションブレスレット【商品サイズ：約6cm】",52,960,0.5,箱,24960,27456,800,"発注受付",2026年03月 即納,納品前,即納,小型機用,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,10円キャッチャー,
1066032,126770,発送完了,未設定,2025-05-31 08:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RZ990,"AIﾓﾝｽﾀｰぬいぐるみ22㎝～37㎝（木８０残り4種20ずつ）",450,160,0.5,箱,36000,39600,800,"6/24出荷完了
発注受付",2025年06月 中旬,納品前,オススメ商品,SNS・流行り物,
1066033,126770,発送完了,未設定,2025-05-31 08:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RZ992,"AIモンスターズﾊｲｸｵﾘﾃｨﾌｨｷﾞｭｱKHストラップ付5.7×8㎝",180,270,1,箱,48600,53460,0,"6/24出荷完了
発注受付",2025年06月 中旬,納品前,オススメ商品,SNS・流行り物,
1063737,126586,発送完了,未設定,2025-05-29 13:19,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,JH366,"ﾋﾟｸｾﾙ風ｻﾝｸﾞﾗｽ15.5cm ",65,480,1,箱,31200,34320,0,"6/2出荷完了
発注受付",2024年07月 末,納品前,オススメ商品,SNS・流行り物,
1063093,126506,発送完了,2025-05-29,2025-05-28 22:31,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RC639,"カップヌードルドーム缶2種【デザイン缶入り】【缶サイズ：約H17.5*W16.5*D16.5cm】",750,48,0.5,箱,18000,19440,0,"商品発送5/29
納品予定5/31",2025年06月 即納,納品前,即納,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,食品,
1062748,126457,発送完了,未設定,2025-05-28 14:42,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,KV574,"アニマルツムツムラバーマスコット9.5㎝　75ﾊﾟｲには入る",180,240,0.5,箱,21600,23760,800,"5/29出荷完了
発注受付",2025年01月 20日入荷,納品前,即納,小型機用,SNS・流行り物,
1062700,126442,発送完了,未設定,2025-05-28 13:41,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RC988,"ぶるぶる電ブルBC  Cute3 180入 @222(ハーフ/クォーター+1000円)【箱サイズ:3x3x11cm カラーパッケージ入】",40000,1,1,箱,40000,44000,0,"5/29発送完了（6月伝票）",2026年03月 即納,納品前,即納,電子商品,クォーター,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,明日出荷（土日祝除く）,
1062697,126441,発送完了,未設定,2025-05-28 13:29,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW924,"カラフル　カギ付き手錠　PKサイズ：約13.5×12×1.5㎝　PK：OPP　6種",90,288,1,箱,25920,28512,0,"発注受付
6/2出荷",2023年11月 中旬,納品前,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1062696,126441,発送完了,未設定,2025-05-28 13:29,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,JS249,"ダイヤカットクリアストーン グリーン10kg(送料+1000円 ハーフ不可)",9000,1,2,箱,18000,19800,2000,"5/29発送完了（6月伝票）",2026年03月 即納,納品前,即納,備品,明日出荷（土日祝除く）,
1062695,126441,発送完了,未設定,2025-05-28 13:29,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,KR714,"ダイヤカットクリアストーン クリア10kg(送料+1000円 ハーフ不可)",9000,1,4,箱,36000,39600,4000,"5/29発送完了（6月伝票）",2026年03月 即納,納品前,即納,備品,明日出荷（土日祝除く）,
1062694,126441,発送完了,未設定,2025-05-28 13:29,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,JS246,"ダイヤカットクリアストーン ブルー10kg(送料+1000円 ハーフ不可)",9000,1,2,箱,18000,19800,2000,"5/29発送完了（6月伝票）",2026年03月 即納,納品前,即納,備品,明日出荷（土日祝除く）,
1062693,126441,発送完了,未設定,2025-05-28 13:29,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,JS247,"【価格改定】 ダイヤカットクリアストーン ピンク10kg(送料+1000円 ハーフ不可)",9000,1,2,箱,18000,19800,2000,"5/29発送完了（6月伝票）",2025年06月 即納,納品前,即納,備品,
1062594,126430,発送完了,未設定,2025-05-28 12:16,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RK677,"SPG BIGぬいぐるみ６０㎝",800,60,0.5,箱,24000,26400,800,"発注受付
6/3出荷",2025年04月 末,納品前,オススメ商品,
1062581,126417,発送完了,未設定,2025-05-28 12:13,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RJ530,"  つぶらな瞳のなまがき おめかし むらさきからー もちふわ びっぐ 64入＠984(送料:1ct+2000円・ハーフ/クォーター+1000円)【サイズ:約55cm 圧縮袋入】",63000,1,0.5,箱,31500,34650,1000,"5/29発送完了（6月伝票）",2025年09月 即納,納品前,即納,大型機用,ぬいぐるみ,クォーター,
1062479,126416,発送完了,2025-05-28,2025-05-28 11:19,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RY504,"即納 ７4mm商品　Qualia　こびとづかんのぬいぐるみ (再販)　500円",300,20,2,袋,12000,13200,500,"こ￥",2025年05月 ,納品前,ガチャ景品,超即納（おもちゃ）,超即納（ガチャ）,
1059369,126002,発送完了,2025-06-02,2025-05-24 16:13,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,KV930,"ジャグラーサウンドフラッシュタイマークロックmini【商品サイズ:約H6.2×W4.5×D1.6㎝】☆",680,96,0.5,箱,32640,35904,1000,"発注受付",2025年05月 中～下旬,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1059354,125996,発送完了,2025-06-02,2025-05-24 15:35,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,KV930,"ジャグラーサウンドフラッシュタイマークロックmini【商品サイズ:約H6.2×W4.5×D1.6㎝】☆",680,96,1,箱,65280,71808,0,"発注受付",2025年05月 中～下旬,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1059352,125995,発送完了,2025-06-02,2025-05-24 15:34,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,KV930,"ジャグラーサウンドフラッシュタイマークロックmini【商品サイズ:約H6.2×W4.5×D1.6㎝】☆",680,96,2,箱,130560,143616,0,"発注受付",2025年05月 中～下旬,納品前,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1053999,125348,発送完了,未設定,2025-05-17 22:22,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RX767,"ポケットモンスターシリコンミニポーチ　６種～８種おまかせ　【商品サイズ】H68×W82×D30mm（ポーチ部分最大サイズ）",870,60,0.5,箱,26100,28710,1000,"6/26発送完了",2025年06月 下旬～7月上旬,納品前,小型機用,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1041769,124190,発送完了,2025-06-25,2025-05-07 22:02,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RU505,"ジャグラー光る！パネルキーホルダー　BOX4*8*3.5㎝",423,120,1,箱,50760,55836,0,"発注受付",2025年06月 25日入荷,納品前,オススメ商品,小型機用,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1041768,124189,発送完了,2025-06-25,2025-05-07 22:02,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RU505,"ジャグラー光る！パネルキーホルダー　BOX4*8*3.5㎝",423,120,1,箱,50760,55836,0,"発注受付",2025年06月 25日入荷,納品前,オススメ商品,小型機用,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1041767,124188,発送完了,2025-06-25,2025-05-07 22:01,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RU505,"ジャグラー光る！パネルキーホルダー　BOX4*8*3.5㎝",423,120,2,箱,101520,111672,0,"発注受付",2025年06月 25日入荷,納品前,オススメ商品,小型機用,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1009797,120857,発送完了,2025-05-30,2025-04-09 16:29,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RK763,"こびとづかんスマートキーケース　約5.5*9*2㎝",634,100,0.5,箱,31700,34870,1000,"発注受付",2025年06月 中旬予定,納品前,オススメ商品,小型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
992343,119416,発送完了,未設定,2025-03-29 20:14,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RG436,"サンリオフェイスヘアバンド　ハローキティ　４種　【商品サイズ】H100×W235mm",935,48,2,箱,89760,98736,0,"6/23発送完了",2025年06月 上旬,納品前,大型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
992342,119415,発送完了,未設定,2025-03-29 20:14,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RG436,"サンリオフェイスヘアバンド　ハローキティ　４種　【商品サイズ】H100×W235mm",935,48,1,箱,44880,49368,0,"6/23発送完了",2025年06月 上旬,納品前,大型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
992341,119414,発送完了,未設定,2025-03-29 20:14,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RG436,"サンリオフェイスヘアバンド　ハローキティ　４種　【商品サイズ】H100×W235mm",935,48,2,箱,89760,98736,0,"6/23発送完了",2025年06月 上旬,納品前,大型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
992337,119413,発送完了,未設定,2025-03-29 20:12,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RG435,"サンリオカラビナ付きぬいぐるみファスナー　４種　【商品サイズ】H100×W115×D50mm",870,48,4,箱,167040,183744,0,"6/25発送完了",2025年06月 上旬,納品前,小型機用,ラクチャレW景品（上部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
992335,119411,発送完了,未設定,2025-03-29 20:11,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RG435,"サンリオカラビナ付きぬいぐるみファスナー　４種　【商品サイズ】H100×W115×D50mm",870,48,2,箱,83520,91872,0,"6/25発送完了",2025年06月 上旬,納品前,小型機用,ラクチャレW景品（上部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
992334,119410,発送完了,未設定,2025-03-29 20:11,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RG435,"サンリオカラビナ付きぬいぐるみファスナー　４種　【商品サイズ】H100×W115×D50mm",870,48,4,箱,167040,183744,0,"6/25発送完了",2025年06月 上旬,納品前,小型機用,ラクチャレW景品（上部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
977654,117477,発送完了,未設定,2025-03-12 16:15,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RF992,"5月下旬再販　4/8締切　4種　サンリオ　ミニサンダルキーホルダー　ブリスター+台紙入　約H162×W82×D20mm",550,72,2,箱,79200,87120,0,"発注受付
5/27 納期遅延連絡済み
6月伝票変更
納期変更前：5月下旬
納期変更後：6月下旬
6/19発送完了",2025年05月 下旬,納品前,オススメ商品,
977649,117474,発送完了,未設定,2025-03-12 16:14,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RF992,"5月下旬再販　4/8締切　4種　サンリオ　ミニサンダルキーホルダー　ブリスター+台紙入　約H162×W82×D20mm",550,72,5,箱,198000,217800,0,"発注受付
5/27 納期遅延連絡済み
6月伝票変更
納期変更前：5月下旬
納期変更後：6月下旬
6/19発送完了",2025年05月 下旬,納品前,オススメ商品,
977644,117454,発送完了,未設定,2025-03-12 16:13,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RF992,"5月下旬再販　4/8締切　4種　サンリオ　ミニサンダルキーホルダー　ブリスター+台紙入　約H162×W82×D20mm",550,72,5,箱,198000,217800,0,"発注受付
5/27 納期遅延連絡済み
6月伝票変更
納期変更前：5月下旬
納期変更後：6月下旬
6/19発送完了",2025年05月 下旬,納品前,オススメ商品,
975441,117251,発送完了,2025-06-16,2025-03-11 11:18,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RF917,"モンスターハンターワイルズ ワイヤレスイヤホン【商品サイズ:約H3×W6×D4㎝】☆",1000,60,1,箱,60000,66000,0,"発注受付",2025年06月 中～下旬,納品前,即納,小型機用,電子商品,ラクチャレキュート景品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
962763,116406,発送完了,2025-06-30,2025-03-04 07:56,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RC564,"●3/10締切 400　夢屋　大好評第２弾　サンリオ　ハローキティぬいぐるみチャーム",240,30,10,袋,72000,79200,540,"￥ウ　",2025年06月 中旬,納品前,ガチャ景品,
962734,116403,発送完了,2025-06-30,2025-03-03 23:17,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RC564,"●3/10締切 400　夢屋　大好評第２弾　サンリオ　ハローキティぬいぐるみチャーム",240,30,5,袋,36000,39600,540,"￥ウ",2025年06月 中旬,納品前,ガチャ景品,
955132,115552,発送完了,2025-06-20,2025-02-25 14:17,"【フォロー】achieve（アミューズ）","島添勝也",【フォロー】株式会社change（旧achieve）,RB235,"ﾁｭｯﾊﾟﾁｬﾌﾟｽ ﾐﾆｳｫﾚｯﾄ【パッケージPP　サイズ：約9.8*7.4*3ｃｍ】チュッパチャプス　ミニウォレット",720,84,1,箱,60480,66528,0,"6/20発送完了
J4211793",2025年06月 下旬,納品前,
955130,115551,発送完了,2025-06-20,2025-02-25 14:16,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,RB235,"ﾁｭｯﾊﾟﾁｬﾌﾟｽ ﾐﾆｳｫﾚｯﾄ【パッケージPP　サイズ：約9.8*7.4*3ｃｍ】チュッパチャプス　ミニウォレット",720,84,1,箱,60480,66528,0,"6/20発送完了
J4211790",2025年06月 下旬,納品前,
955129,115550,発送完了,2025-06-20,2025-02-25 14:16,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RB235,"ﾁｭｯﾊﾟﾁｬﾌﾟｽ ﾐﾆｳｫﾚｯﾄ【パッケージPP　サイズ：約9.8*7.4*3ｃｍ】チュッパチャプス　ミニウォレット",720,84,2,箱,120960,133056,0,"6/20発送完了
J4211789",2025年06月 下旬,納品前,
946405,114338,発送完了,2025-06-20,2025-02-15 19:10,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,KZ416,"ジャグラーフラッシュキーホルダー２【商品サイズ:約H150×W50㎜】☆",480,120,3,箱,172800,190080,0,"発注受付",2025年06月 中旬～下旬,納品前,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,

発注数,89,
入数,8288.5,
商品件数,53,件
商品合計(税別),3101516,円
送料合計(税別),22580,円
総合計(税込),3435306,円
