整理ID,カート番号,発送,出荷日,発注日時,発注者,発送先,請求先,商品コード,商品名,単価(税別),入数,受注数,単位,合計金額(税別),合計金額(税込),送料(税別),発送状況,納期,発注者確認,カテゴリー
694503,86336,発送完了,未設定,2024-05-26 19:52,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,GW318,"スマートセーフティーホルダーホワイト【8×3×14.5㎝】",490,48,3,箱,70560,77616,0,"5/27発送完了",2023年07月 上旬,納品前,電子商品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
690511,85589,発送完了,2024-05-18,2024-05-18 14:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IV819,"即納 TTA　ポケモン ぺたんこマスコット Type：エスパー 200円",120,50,2,袋,12000,13200,1080,"￥ウ",2024年05月 ,納品前,ガチャ景品,超即納（おもちゃ）,超即納（ガチャ）,
690507,85589,発送完了,2024-05-18,2024-05-18 14:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,GW659,"即納　TTA　ポケモン ぺたんこマスコット Type：くさ　200円",120,50,3,袋,18000,19800,0,"発注受付
￥ウ　　　同梱",2024年05月 ,納品前,ガチャ景品,超即納（おもちゃ）,超即納（ガチャ）,
690506,85589,発送完了,2024-05-18,2024-05-18 14:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,GZ172,"即納　200円　TTA　ポケモン ぎらぎらサンシャイン-pastel beach-",120,50,4,袋,24000,26400,0,"発注受付
￥ウ　　　同梱",2024年05月 ,納品前,ガチャ景品,超即納（おもちゃ）,超即納（ガチャ）,
690505,85589,発送完了,2024-05-18,2024-05-18 14:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,GW111,"即納　Ringcolle! ポケットモンスター　ポケモンリング　300円",180,40,5,袋,36000,39600,0,"発注受付
￥ウ　　　同梱",2024年05月 ,納品前,ガチャ景品,超即納（おもちゃ）,超即納（ガチャ）,
690504,85589,発送完了,2024-05-21,2024-05-18 14:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IW847,"ポケモンプリントマスコット14種【商品サイズ　H9.5×W7.5×D2cm】【PKG　PP】",220,224,1,箱,49280,54208,0,"5月21日出荷　5月23日着",2024年05月 即納,納品前,即納,小型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
689921,84953,発送完了,2024-05-22,2024-05-17 15:56,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IU475,"【フリュー】16731/【推しの子】×サンリオキャラクターズマスコット①88個入り約10ｃｍ",40000,1,0.5,箱,20000,22000,1000,"5/22発送済",2024年05月 4週,納品前,オススメ商品,メーカー,小型機用,SNS・流行り物,
689743,84953,発送完了,2024-05-20,2024-05-17 15:56,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"MinionsTheRiseOfGruぬいぐるみハンドバッグ[PP袋][商品サイズ21*20*13cm]",800,48,0.5,箱,19200,21120,1000,"5/20発送完了",2024年06月 上旬,納品前,ラクチャレW景品（上部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
684957,84801,発送完了,未設定,2024-05-09 19:25,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW088,"メモリーチャレンジゲームアンリミテッド 320入＠147(ハーフ/クォーター+1000円)【サイズ:約4.7x4.7x1.8cm PP袋入】",47000,1,1,箱,47000,51700,0,"5/10発送完了",2024年06月 即納,納品前,小型機用,電子商品,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
684977,84801,発送完了,2024-05-13,2024-05-09 19:25,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HH443,"お菓子ソックスランダムアソート[紙ヘッダー][商品サイズ22～24cm]",220,216,1,箱,47520,52272,0,"5/13発送完了",2026年03月 上旬,納品前,小型機用,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
684976,84801,発送完了,未設定,2024-05-09 19:25,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IS792,"にくきゅう記憶ゲームマスコットKH　3種　サイズ：約Ｗ5.8×Ｄ3×Ｈ5㎝",228,216,1,箱,49248,54173,0,"発注受付
5/10出荷",2024年05月 上旬,納品前,小型機用,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
684974,84801,発送完了,2024-05-13,2024-05-09 19:25,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"特選レザーブレスアソート[PP袋][商品サイズ7cm]",60,720,0.5,箱,21600,23760,1000,"5/13発送完了",2024年06月 上旬,納品前,小型機用,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
684970,84801,発送完了,2024-05-10,2024-05-09 19:25,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IW814,"星のカービィ　三つ折りウォレット　商品サイズ10.5×9×3.8cm　カラーBOX入り",900,60,0.5,箱,27000,29700,0,"5/10発送完了",2024年05月 下旬,納品前,即納,小型機用,ラクチャレW景品（上部）,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
684965,84801,発送完了,未設定,2024-05-09 19:25,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IH445,"平成ﾚﾄﾛ育成ｹﾞｰﾑ",189,288,1,箱,54432,59875,0,"発注受付
5・13出荷",2024年12月 中~下,納品前,オススメ商品,即納,小型機用,おもちゃ担当オススメ品,ガチャ景品,SNS・流行り物,
681407,84583,発送完了,未設定,2024-05-07 17:22,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IA886,"つぶらな瞳の水族館ゆらぷかマスコット はーと 300入＠153(ハーフ/クォーター+1000円)【サイズ:約5.2x2.5x4.7cm 個別OPP袋入】[HW513からコピー]",46000,1,0.25,箱,11500,12650,1000,"5/9発送完了",2024年04月 即納,納品前,小型機用,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
681416,84583,発送完了,未設定,2024-05-07 17:22,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IC367," つぶらな瞳のお弁当箱 ぷちマスコットBC25種(ハーフ/クォーター+1000円)【サイズ:2.7x1.2x7.5cm PP袋入】[FI893からコピー][GX152からコピー]",102,500,0.25,箱,12750,14025,1000,"5/9発送完了",2024年04月 中旬,納品前,小型機用,ぬいぐるみ,クォーター,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
681419,84583,発送完了,未設定,2024-05-07 17:22,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IX299,"メタリッククリスタルボール　【商品サイズ】45mm",45,480,1,箱,21600,23760,0,"5/27発送完了",2024年05月 中旬〜下旬,納品前,即納,小型機用,ラクチャレキュート景品,ラクチャレW景品（下部）,おもちゃ担当オススメ品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,
681312,84537,発送完了,2024-05-08,2024-05-07 16:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IR159,"サンリオ　カラフルソーダキーホルダーAS　商品サイズ7×4.45×3.5cm　OPP入り",440,120,0.5,箱,26400,29040,0,"5/8発送完了",2024年04月 下旬,納品前,小型機用,ラクチャレキュート景品,ラクチャレW景品（上部）,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
680308,84537,発送完了,未設定,2024-05-07 16:36,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,ZZ690,"ＰＯＰＰＹ　ＰＬＡＹ　ＴＩＭＥ　フェイスぬいぐるみＭＣ　【約10.5×8㎝】",300,180,0.5,箱,27000,29700,1000,"5/16発送完了",2024年05月 3週発売,納品前,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
