整理ID,カート番号,発送,出荷日,発注日時,発注者,発送先,請求先,商品コード,商品名,単価(税別),入数,受注数,単位,合計金額(税別),合計金額(税込),送料(税別),発送状況,納期,発注者確認,カテゴリー
1538579,165044,準備中,未設定,2026-03-08 18:38,"【フォロー】achieve（アミューズ）","株式会社change",【フォロー】株式会社change（旧achieve）,UV069,"液晶付きミニデジタルカメラ vogue 64入(ハーフ/クォーター+1000円)【サイズ:約8cm カラーPKG入】",62500,1,0.5,箱,31250,34375,0,"発注受付",2026年03月 即納,納品前,即納,電子商品,クォーター,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,明日出荷（土日祝除く）,
1516821,165044,準備中,未設定,2026-03-08 18:38,"【フォロー】achieve（アミューズ）","株式会社change",【フォロー】株式会社change（旧achieve）,VI062,"プチプラ！カラフルブレスレット ポップ 1200入(ハーフ/クォーター+1000円)【MAXサイズ:5.7cm 大袋入】",40500,1,1,箱,40500,44550,0,"発注受付",2026年03月 下旬,納品前,小型機用,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,10円キャッチャー,
1515101,164906,準備中,未設定,2026-03-01 22:49,"【フォロー】achieve（アミューズ）","株式会社change 霧島",【フォロー】株式会社change（旧achieve）,VX959,"忍者めし鋼２種セット1個：115×155×15㎜ , 1箱：115×155×180㎜",128,320,1,箱,40960,44237,0,"発注受付",2026年03月 上旬予定,納品前,お菓子,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1515085,164904,準備中,未設定,2026-03-01 22:48,"【フォロー】achieve（アミューズ）","株式会社change",【フォロー】株式会社change（旧achieve）,VX959,"忍者めし鋼２種セット1個：115×155×15㎜ , 1箱：115×155×180㎜",128,320,2,箱,81920,88474,0,"発注受付",2026年03月 上旬予定,納品前,お菓子,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1515100,164904,発送完了,未設定,2026-03-01 22:48,"【フォロー】achieve（アミューズ）","株式会社change",【フォロー】株式会社change（旧achieve）,SG703,"ダイヤカットクリアストーン ピンク10kg(送料+1000円 ハーフ不可)",9000,1,2,箱,18000,19800,2000,"3/2発送完了",2026年03月 即納,納品前,即納,備品,明日出荷（土日祝除く）,
1515099,164904,発送完了,未設定,2026-03-01 22:48,"【フォロー】achieve（アミューズ）","株式会社change",【フォロー】株式会社change（旧achieve）,KZ530,"プチプラ！オーロラブレスレット 1296入＠32.4(ハーフ/クォーター+1000円)【サイズ:約5.7cm 大袋入】",42000,1,1,箱,42000,46200,0,"3/2発送完了",2026年03月 即納,納品前,即納,小型機用,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,10円キャッチャー,明日出荷（土日祝除く）,
1515075,164901,発送完了,2026-03-02,2026-03-01 22:43,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,VR048,"ラブハートチャームブレスレット【商品サイズ：約6cm】",47,1200,0.5,箱,28200,31020,800,"発注受付",2026年03月 即納,納品前,即納,小型機用,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,10円キャッチャー,明日出荷（土日祝除く）,
1515084,164901,発送完了,2026-03-02,2026-03-01 22:43,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,VU193,"忍者めし食べ比べミニバケツ無双【ミニバケツ入り】【バケツサイズ：約H12.5*Φ13.5cm】",530,96,1,箱,50880,54950,0,"商品発送3/2
納品予定3/4",2026年03月 即納,納品前,即納,お菓子,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1515082,164901,準備中,未設定,2026-03-01 22:43,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,VJ426,"忍者めし食べ比べアソートミニバケツピーチ【ミニバケツ入り】【バケツサイズ：約H12.5*Φ13.5cm】",530,96,1,箱,50880,54950,0,"発注受付3/2
",2026年03月 即納,納品前,即納,お菓子,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
1515078,164901,発送完了,未設定,2026-03-01 22:43,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,KZ530,"プチプラ！オーロラブレスレット 1296入＠32.4(ハーフ/クォーター+1000円)【サイズ:約5.7cm 大袋入】",42000,1,1,箱,42000,46200,0,"3/2発送完了",2026年03月 即納,納品前,即納,小型機用,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,10円キャッチャー,明日出荷（土日祝除く）,
1515076,164901,発送完了,2026-03-02,2026-03-01 22:43,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,RG577,"キラキラうんち宝石ビーズブレスレット【商品サイズ：約6cm】",48,1200,1,箱,57600,63360,0,"発注受付",2026年03月 即納,納品前,即納,小型機用,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,10円キャッチャー,
1515072,164901,発送完了,未設定,2026-03-01 22:43,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,UI887,"ミニプリンターSugar 64入(ハーフ/クォーター+1000円)【サイズ:約12cm  カラーパッケージ入】",63500,1,0.5,箱,31750,34925,1000,"3/2発送完了",2026年03月 即納,納品前,即納,電子商品,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,明日出荷（土日祝除く）,
